OBJECTID,REACHCODE,VALUE_11,VALUE_21,VALUE_22,VALUE_23,VALUE_24,VALUE_31,VALUE_41,VALUE_42,VALUE_43,VALUE_52,VALUE_71,VALUE_81,VALUE_82,VALUE_90,VALUE_95,FID,OBJECTID_1,Join_Count,TARGET_FID,OBJECTID_12,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode_1,FType,FCode,Shape_Leng,LkAcres,Perimeter,Lake_ID,Location_I,Long,Lat,Region,County,Type,LocType,Shape_Le_1,Shape_Area,ReachNew
4180,W02050103001567,0.227963526000000,3.191489362,7.218844985,1.139817629,0.075987842,0,35.334346500000002,0.075987842000000,18.768996959999999,0,0,27.05167173,5.167173252,0.075987842000000,1.671732523,43776,43777,1,43776,12976,8100513,9/29/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,02050103001567,390,39004,0.003845009714630,2.419423464650000,361.945245946999990,0603UWB5101,0603UWB5101_C,-76.198600799999994,42.080898300000001,7,Tioga,Lake,Centroid,0.003845010197890,0.000001065884234,W02050103001567
4181,W02050103001568,6.122448980000000,19.89795918,8.163265306,2.551020408,0,2.551020408,2.551020408000000,0.000000000000000,0.000000000000000,0,1.530612245,29.59183673,27.04081633,0.000000000000000,0,43141,43142,0,43141,12341,8100495,9/29/1999 0:00:00,3, , ,0.019000000000000,0.000000000000000,02050103001568,390,39004,0.006204156126590,4.770705143450000,592.156563237000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.006204155995650,0.000002102162058,W02050103001568
4182,W02050103001569,8.421052632000000,7.368421053,0,0,0,0,20.000000000000000,0.000000000000000,23.157894740000000,0,0.526315789,40.52631579,0,0.000000000000000,0,43138,43139,1,43138,12338,8100485,9/29/1999 0:00:00,3, , ,0.011000000000000,0.000000000000000,02050103001569,390,39004,0.005147237189570,2.683916585170000,459.645939261000020,0603UWB5026,0603UWB5026_C,-76.340797400000000,42.101501499999998,7,Tioga,Lake,Centroid,0.005147236599040,0.000001182716167,W02050103001569
4183,W02050103001570,13.978494619999999,4.301075269,0,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,81.72043011,0,0.000000000000000,0,43615,43616,1,43615,12815,8100487,9/29/1999 0:00:00,3, , ,0.017000000000000,0.000000000000000,02050103001570,390,39004,0.005648286345060,4.197482945050000,539.924506911999970,0603UWB5027,0603UWB5027_C,-76.325798000000006,42.100101500000001,7,Tioga,Lake,Centroid,0.005648286326460,0.000001849669885,W02050103001570
4184,W02050103001571,5.128205128000000,4.318488529,0.134952767,0,0,0,48.852901480000000,3.373819163000000,22.672064779999999,0,0,8.771929825,0,0.134952767000000,6.61268556,43150,43151,1,43150,12350,8100535,9/29/1999 0:00:00,3,958220,Mutton Hill Pond,0.028000000000000,0.000000000000000,02050103001571,390,39004,0.006635639379010,6.890402553790000,663.176752086999950,0603MUT0020,0603MUT0020_C,-76.179298399999993,42.068801899999997,7,Tioga,Lake,Centroid,0.006635640248060,0.000003035040931,W02050103001571
4185,W02050103001572,3.191489362000000,13.82978723,0,0,0,2.127659574,23.404255320000001,1.063829787000000,12.765957450000000,1.063829787,1.063829787,40.42553191,0,0.000000000000000,1.063829787,43777,43778,1,43777,12977,8100555,9/29/1999 0:00:00,3, , ,0.020000000000000,0.000000000000000,02050103001572,390,39004,0.007802413527740,4.930636825130000,708.244709657000040,0603UWB5118,0603UWB5118_C,-76.058998099999997,42.048198700000000,7,Broome,Lake,Centroid,0.007802413854780,0.000002171218124,W02050103001572
4186,W02050103001573,1.272264631000000,10.43256997,0.508905852,0,0,1.526717557,42.493638679999997,4.325699746000000,28.753180660000002,0,0,10.6870229,0,0.000000000000000,0,43648,43649,1,43648,12848,8100563,9/29/1999 0:00:00,3, , ,0.007000000000000,0.000000000000000,02050103001573,390,39004,0.003511425345750,1.668908947010000,329.004047442000000,0603UWB5120,0603UWB5120_C,-76.033698999999999,42.042900099999997,7,Broome,Lake,Centroid,0.003511425644960,0.000000734855413,W02050103001573
4187,W02050103001574,2.955665025000000,10.09852217,0.492610837,0,0,0.738916256,23.152709359999999,2.709359606000000,13.300492609999999,0,0,44.08866995,0,0.000000000000000,2.463054187,43146,43147,0,43146,12346,8100515,9/29/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,02050103001574,390,39004,0.004676697747850,2.489231282740000,463.948141175999980, , ,0.000000000000000,0.000000000000000,0, , , ,0.004676697667290,0.000001096576592,W02050103001574
4188,W02050103001575,14.678899080000001,0,0,0,0,0.458715596,12.844036700000000,6.422018349000000,56.422018350000002,0,0.917431193,1.376146789,0,4.128440367000000,2.752293578,43647,43648,1,43647,12847,8100533,9/29/1999 0:00:00,3, , ,0.027000000000000,0.000000000000000,02050103001575,390,39004,0.008748743983840,6.607887958570000,771.598781778999980,0603UWB5096,0603UWB5096_C,-76.212997400000006,42.069000199999998,7,Tioga,Lake,Centroid,0.008748743713620,0.000002910579140,W02050103001575
4189,W02050103001576,13.207547170000000,5.660377358,0,0,0,0,29.433962260000001,3.018867925000000,6.415094340000000,0,0,40.75471698,0,0.377358491000000,1.132075472,43139,43140,1,43139,12339,8100489,9/29/1999 0:00:00,3, , ,0.024000000000000,0.000000000000000,02050103001576,390,39004,0.006850882873020,5.913363719260000,714.576322729000030,0603UWB5015,0603UWB5015_C,-76.416397099999998,42.097999600000001,7,Tioga,Lake,Centroid,0.006850883199560,0.000002605598363,W02050103001576
4190,W02050103001577,1.294033070000000,3.738317757,0.35945363,0,0,0,33.501078360000001,12.293314160000000,43.206326380000000,0.143781452,0,5.176132279,0,0.287562904000000,0,43153,43154,1,43153,12353,8100565,9/29/1999 0:00:00,3, , ,0.021000000000000,0.000000000000000,02050103001577,390,39004,0.006869513375800,5.279559948700000,615.229329217999980,0603UWB5119,0603UWB5119_C,-76.042098999999993,42.039901700000001,7,Broome,Lake,Centroid,0.006869513856890,0.000002324592568,W02050103001577
4191,W02050103001578,3.828828829000000,0,0,0,0,0,27.027027029999999,3.378378378000000,23.198198200000000,0,0,42.56756757,0,0.000000000000000,0,43148,43149,0,43148,12348,8100523,9/29/1999 0:00:00,3, , ,0.024000000000000,0.000000000000000,02050103001578,390,39004,0.008138633235850,5.921128042720000,707.930621302999950, , ,0.000000000000000,0.000000000000000,0, , , ,0.008138633301530,0.000002608131190,W02050103001578
4192,W02050103001579,0.107181136000000,0.643086817,0,0,0,0.214362272,31.832797429999999,9.860664523000001,33.762057880000000,0,0.535905681,15.75562701,0,5.787781350000000,1.500535906,43142,43143,1,43142,12342,8100497,9/29/1999 0:00:00,3, , ,0.023000000000000,0.000000000000000,02050103001579,390,39004,0.006366312418480,5.716909699110000,588.347672884999950,0603UWB5018,0603UWB5018_C,-76.402298000000002,42.094200100000002,7,Tioga,Lake,Centroid,0.006366313099380,0.000002518901559,W02050103001579
4193,W02050103001580,1.146131805000000,6.303724928,0,0,0,0,35.243553009999999,11.174785099999999,31.232091690000001,0,5.157593123,7.449856734,0,0.286532951000000,2.005730659,43152,43153,1,43152,12352,8100561,9/29/1999 0:00:00,3, , ,0.015000000000000,0.000000000000000,02050103001580,390,39004,0.005607534383990,3.744195859560000,512.098771266999960,0603UWB5106,0603UWB5106_C,-76.144096399999995,42.044101699999999,7,Tioga,Lake,Centroid,0.005607534937340,0.000001648612062,W02050103001580
4194,W02050103001581,11.171662130000000,3.542234332,0.272479564,0,0,0.272479564,5.449591281000000,7.901907357000000,19.346049050000001,0,0.272479564,51.22615804,0,0.000000000000000,0.544959128,43143,43144,1,43143,12343,8100503,9/29/1999 0:00:00,3, , ,0.032000000000000,0.000000000000000,02050103001581,390,39004,0.008740843634000,8.003828941420000,902.763848034000030,0603UWB5014,0603UWB5014_C,-76.410896300000005,42.085701000000000,7,Tioga,Lake,Centroid,0.008740843909130,0.000003526052218,W02050103001581
4195,W02050103001582,2.061855670000000,0,0,0,0,0,11.683848800000000,29.209621989999999,52.577319590000002,0,2.749140893,0,0,0.000000000000000,1.718213058,43155,43156,1,43155,12355,8100573,9/29/1999 0:00:00,3, , ,0.021000000000000,0.000000000000000,02050103001582,390,39004,0.006211982637500,5.103458387000000,596.828401847000010,0603UWB5111,0603UWB5111_C,-76.123497000000000,42.037601500000001,7,Tioga,Lake,Centroid,0.006211982877720,0.000002246903229,W02050103001582
4196,W02050103001583,1.428571429000000,6.571428571,0,0,0,0.285714286,65.714285709999999,0.000000000000000,3.428571429000000,0,0,22.57142857,0,0.000000000000000,0,43157,43158,1,43157,12357,8100579,9/29/1999 0:00:00,3, , ,0.012000000000000,0.000000000000000,02050103001583,390,39004,0.004257570118710,2.850555908660000,400.030041321000000,0603UWB5116,0603UWB5116_C,-76.097297699999999,42.031601000000002,7,Broome,Lake,Centroid,0.004257570454180,0.000001254908618,W02050103001583
4197,W02050103001584,3.980099502000000,4.47761194,0,0,0,0.248756219,28.109452739999998,0.000000000000000,15.671641790000001,0,0,34.82587065,12.68656716,0.000000000000000,0,43646,43647,1,43646,12846,8100505,9/29/1999 0:00:00,3, , ,0.021000000000000,0.000000000000000,02050103001584,390,39004,0.006075636626340,5.068747982800000,558.425233685999960,0603UWB5011,0603UWB5011_C,-76.441200300000006,42.085300400000001,7,Tioga,Lake,Centroid,0.006075636737800,0.000002232969758,W02050103001584
4198,W02050103001585,1.562500000000000,12.5,0,0,0,0,29.687500000000000,7.812500000000000,18.750000000000000,0,20.3125,9.375,0,0.000000000000000,0,43778,43779,1,43778,12978,8100569,9/29/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,02050103001585,390,39004,0.004790082739920,3.831372290740000,459.415226164999980,0603UWB5107,0603UWB5107_C,-76.140197799999996,42.038501699999998,7,Tioga,Lake,Centroid,0.004790082569820,0.000001686853010,W02050103001585
4199,W02050103001587,11.111111110000000,0,0,0,0,1.234567901,6.172839506000000,0.000000000000000,13.580246910000000,0,0,67.90123457,0,0.000000000000000,0,43149,43150,1,43149,12349,8100527,9/29/1999 0:00:00,3, , ,0.014000000000000,0.000000000000000,02050103001587,390,39004,0.004828231290210,3.414871533460000,443.733946976000030,0603UWB5010,0603UWB5010_C,-76.449401899999998,42.067401900000000,7,Tioga,Lake,Centroid,0.004828230848310,0.000001503951689,W02050103001587
4200,W02050103001589,6.153846154000000,0,0,0,0,0,12.307692310000000,0.000000000000000,0.000000000000000,0,2.564102564,78.97435897,0,0.000000000000000,0,43158,43159,1,43158,12358,8100581,9/29/1999 0:00:00,3, , ,0.010000000000000,0.000000000000000,02050103001589,390,39004,0.004100695378230,2.557911687780000,395.044693157999970,0603UWB5097,0603UWB5097_C,-76.222801200000006,42.027900699999996,7,Tioga,Lake,Centroid,0.004100693879750,0.000001125958737,W02050103001589
4201,W02050103001590,9.133489461000000,3.278688525,0,0,0,0,41.686182670000001,4.918032787000000,25.761124120000002,0,0,11.94379391,1.405152225,0.000000000000000,1.8735363,43616,43617,1,43616,12816,8100559,9/29/1999 0:00:00,3, , ,0.035000000000000,0.000000000000000,02050103001590,390,39004,0.007253322688510,8.671374768800000,695.110327686999990,0603UWB5023,0603UWB5023_C,-76.371002200000007,42.042198200000001,7,Tioga,Lake,Centroid,0.007253322790950,0.000003817618859,W02050103001590
4202,W02050103001591,11.627906980000001,16.27906977,1.162790698,0,0,0,8.139534884000000,1.162790698000000,15.116279069999999,0,0,45.34883721,0,0.000000000000000,1.162790698,43151,43152,0,43151,12351,8100539,9/29/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,02050103001591,390,39004,0.005046878951600,4.032864737510000,473.623075893000020, , ,0.000000000000000,0.000000000000000,0, , , ,0.005046878645360,0.000001775911541,W02050103001591
4203,W02050103001592,4.146341463000000,16.82926829,2.682926829,0,0,0,15.365853660000001,0.000000000000000,0.000000000000000,0,0,37.56097561,8.292682927,0.000000000000000,15.12195122,43154,43155,1,43154,12354,8100567,9/29/1999 0:00:00,3, , ,0.033000000000000,0.000000000000000,02050103001592,390,39004,0.008393271165890,8.111898871530000,802.678176845000050,0603UWB5021,0603UWB5021_C,-76.346603400000006,42.035499600000001,7,Tioga,Lake,Centroid,0.008393270924830,0.000003570999284,W02050103001592
4204,W02050103001596,1.456310680000000,3.762135922,0,0,0,0,5.339805825000000,0.000000000000000,4.854368932000000,0,0.606796117,72.08737864,10.4368932,0.364077670000000,1.09223301,43617,43618,0,43617,12817,8100603,9/29/1999 0:00:00,3, , ,0.023000000000000,0.000000000000000,02050103001596,390,39004,0.005856310965730,5.614478915670000,554.869839141000060, , ,0.000000000000000,0.000000000000000,0, , , ,0.005856311631810,0.000002470477839,W02050103001596
4205,W02050103001598,40.697674419999998,0,0,0,0,6.976744186,27.906976740000001,0.000000000000000,0.000000000000000,1.162790698,0,22.09302326,1.162790698,0.000000000000000,0,43156,43157,1,43156,12356,8100575,9/29/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,02050103001598,390,39004,0.006299984957220,3.901136245770000,620.562381808000050,0603UWB5005,0603UWB5005_C,-76.466499299999995,42.033100099999999,7,Tioga,Lake,Centroid,0.006299984903000,0.000001717175481,W02050103001598
4206,W02050103001599,0.000000000000000,0.280112045,0.280112045,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,0,99.43977591,0.000000000000000,0,43649,43650,0,43649,12849,8100577,9/29/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,02050103001599,390,39004,0.006781249730280,4.017581776540000,638.450889806999950, , ,0.000000000000000,0.000000000000000,0, , , ,0.006781249664690,0.000001768365383,W02050103001599
4207,W02050103001602,5.128205128000000,6.666666667,0,0,0,0,19.487179489999999,0.000000000000000,0.000000000000000,0,0.512820513,63.58974359,0,0.000000000000000,4.615384615,43161,43162,1,43161,12361,8100601,9/29/1999 0:00:00,3, , ,0.016000000000000,0.000000000000000,02050103001602,390,39004,0.005690678723820,4.045928956730000,541.861158941999970,0603UWB5006,0603UWB5006_C,-76.423103299999994,42.005600000000001,7,Tioga,Lake,Centroid,0.005690678290960,0.000001780190303,W02050103001602
4208,W02050103001606,1.506024096000000,0,0,0,0,0,71.084337349999998,0.000000000000000,14.759036139999999,0,0,3.614457831,0.301204819,3.012048193000000,5.722891566,43160,43161,0,43160,12360,8100599,9/29/1999 0:00:00,3, , ,0.025000000000000,0.000000000000000,02050103001606,390,39004,0.006704872699080,6.063034939350000,614.860008455999950, , ,0.000000000000000,0.000000000000000,0, , , ,0.006704873316380,0.000002667854087,W02050103001606
4209,W02050103001608,1.039260970000000,8.775981524,2.424942263,0.692840647,0,2.193995381,55.542725169999997,0.000000000000000,4.734411085000000,0,2.07852194,15.01154734,0.461893764,3.117782910000000,3.926096998,43159,43160,1,43159,12359,8100595,9/29/1999 0:00:00,3,948526,Dodge Pond,0.067000000000000,0.000000000000000,02050103001608,390,39004,0.011864926092300,16.487500000000001,1135.860856300000000,0603DOD0001,0603DOD0001_C,-76.517600999999999,42.012699099999999,7,Tioga,Lake,Centroid,0.011864926169600,0.000007254910035,W02050103001608
4210,W02050103001634,1.175568617000000,10.32455916,9.506772297,3.450038334,3.705596729,3.092256581,22.361359570000001,0.511116790000000,7.666751853000000,0.281114235,0.485560951,25.99028878,10.58011756,0.230002556000000,0.638895988,42905,42906,0,42905,12105,21982705,9/29/1999 0:00:00,3, , ,0.045000000000000,0.000000000000000,02050103001634,390,39004,0.014743704808400,11.134900000000000,1283.359842800000000, , ,0.000000000000000,0.000000000000000,0, , , ,0.014743706097800,0.000004898771094,W02050103001634
4211,W02050103006780,8.333333333000001,6.25,0,0,0,0,0.000000000000000,0.000000000000000,85.416666669999998,0,0,0,0,0.000000000000000,0,80162,80163,1,80162,29786,21982653,9/29/1999 0:00:00,3,943432,Beaver Pond,0.012000000000000,0.000000000000000,02050103006780,390,39004,0.004842122717290,3.083113121190000,455.769581075000020,0603BEA5029,0603BEA5029_C,-76.615699800000002,42.324798600000001,7,Tompkins,Lake,Centroid,0.004842123316510,0.000001363187387,W02050103006780
4212,W02050103006781,20.000000000000000,0,0,0,0,0,48.000000000000000,0.000000000000000,22.000000000000000,0,0,0,0,8.000000000000000,2,80161,80162,1,80161,29785,21982665,9/29/1999 0:00:00,3, , ,0.019000000000000,0.000000000000000,02050103006781,390,39004,0.005554278000180,4.769062181050000,535.463410868999970,0603UWB5089,0603UWB5089_C,-76.533096299999997,42.300399800000001,7,Tompkins,Lake,Centroid,0.005554278157060,0.000002107912713,W02050103006781
4213,W02050103006783,11.557788940000000,62.81407035,3.015075377,0,0,0,2.010050251000000,0.000000000000000,3.015075377000000,0,0,15.07537688,0,0.000000000000000,2.512562814,43454,43455,1,43454,12654,9422549,7/4/1999 0:00:00,3, , ,0.026000000000000,0.000000000000000,02050103006783,390,39004,0.007572785873830,6.325949681170000,693.260057149999970,0603UWB5284,0603UWB5284_C,-75.945396400000007,42.193698900000001,7,Broome,Lake,Centroid,0.007572784971310,0.000002792072069,W02050103006783
4214,W02050104000936,0.000000000000000,0.598802395,0.299401198,0,0,0,0.000000000000000,0.000000000000000,0.000000000000000,0,0,1.796407186,88.92215569,7.185628743000000,1.19760479,43781,43782,1,43781,12981,8110221,9/29/1999 0:00:00,3, , ,0.024000000000000,0.000000000000000,02050104000936,390,39004,0.007341372371100,6.044071054640000,746.901260094000010,0503UWB5303,0503UWB5303_C,-77.722801200000006,42.455898300000001,8,Steuben,Lake,Centroid,0.007341371524330,0.000002675740427,W02050104000936
4215,W02050104000937,1.207883026000000,4.179910998,0.238397966,0,0,0.079465989,27.781309600000000,3.115066751000000,14.001907180000000,0.143038779,0.460902734,19.40559441,25.82644628,2.066115702000000,1.493960585,42866,42867,1,42866,12066,8110247,9/29/1999 0:00:00,3, , ,0.056000000000000,0.000000000000000,02050104000937,390,39004,0.011476276847900,13.788500000000001,1079.824943780000000,0503UWB5308,0503UWB5308_C,-77.635696400000000,42.418098399999998,8,Steuben,Lake,Centroid,0.011476277420700,0.000006101078579,W02050104000937
4216,W02050104000938,1.526932084000000,5.12412178,0.281030445,0,0,0.196721311,25.798594850000001,3.981264637000000,14.398126460000000,0.131147541,0.271662763,18.96018735,26.68852459,1.714285714000000,0.927400468,42869,42870,2,42869,12069,8110265,9/29/1999 0:00:00,3,953215,Hornell Reservoir Number Two,0.078000000000000,0.000000000000000,02050104000938,390,39004,0.012515783744000,19.252700000000001,1174.355740010000100,0503HOR0036,0503HOR0036_DH,-77.622470000000007,42.398159999999997,8,Steuben,Lake,Deep Hole,0.012515783350400,0.000008516453211,W02050104000938
4217,W02050104000939,9.876543210000000,0,0,0,0,2.469135802,2.469135802000000,3.086419753000000,3.086419753000000,0,0,16.66666667,61.11111111,0.000000000000000,1.234567901,42867,42868,1,42867,12067,8110259,9/29/1999 0:00:00,3, , ,0.021000000000000,0.000000000000000,02050104000939,390,39004,0.006026105554640,5.249682682610000,575.462780294000030,0503UWB5311,0503UWB5311_C,-77.663200399999994,42.404701199999998,8,Steuben,Lake,Centroid,0.006026104836960,0.000002322310624,W02050104000939
